time[s] raw_val Vi  Vbat    CHG Pin
5	249	0.1968	2.7236	0
10	249	0.1968	2.7427	0
15	249	0.1968	2.7565	0
20	249	0.1968	2.7681	0
25	249	0.1968	2.7776	0
30	248	0.1960	2.7882	0
35	250	0.1976	2.7978	0
40	250	0.1976	2.8062	0
45	1506	1.1902	2.9810	0
50	1506	1.1902	3.0382	0
55	1505	1.1894	3.0721	0
60	1506	1.1902	3.1060	0
65	1504	1.1886	3.1336	0
70	1504	1.1886	3.1590	0
75	1504	1.1886	3.1781	0
80	1504	1.1886	3.1982	0
85	1504	1.1886	3.2141	0
90	1503	1.1878	3.2321	0
95	1505	1.1894	3.2448	0
100	1505	1.1894	3.2596	0
105	1504	1.1886	3.2724	0
110	1506	1.1902	3.2840	0
115	1505	1.1894	3.2967	0
120	1505	1.1894	3.3084	0
125	1504	1.1886	3.3169	0
130	1504	1.1886	3.3296	0
135	1504	1.1886	3.3370	0
140	1505	1.1894	3.3486	0
145	1504	1.1886	3.3561	0
150	1505	1.1894	3.3656	0
155	1505	1.1894	3.3730	0
160	1505	1.1894	3.3815	0
165	1503	1.1878	3.3900	0
170	1505	1.1894	3.3974	0
175	1504	1.1886	3.4048	0
180	1504	1.1886	3.4133	0
185	1503	1.1878	3.4196	0
190	1505	1.1894	3.4270	0
195	1504	1.1886	3.4323	0
200	1504	1.1886	3.4397	0
205	1503	1.1878	3.4450	0
210	1504	1.1886	3.4514	0
215	1505	1.1894	3.4577	0
220	1506	1.1902	3.4641	0
225	1504	1.1886	3.4694	0
230	1503	1.1878	3.4747	0
235	1503	1.1878	3.4789	0
240	1504	1.1886	3.4853	0
245	1504	1.1886	3.4906	0
250	1505	1.1894	3.4969	0
255	1504	1.1886	3.4991	0
260	1505	1.1894	3.5065	0
265	1505	1.1894	3.5097	0
270	1504	1.1886	3.5160	0
275	1504	1.1886	3.5192	0
280	1505	1.1894	3.5245	0
285	1503	1.1878	3.5298	0
290	1504	1.1886	3.5340	0
295	1505	1.1894	3.5372	0
300	1504	1.1886	3.5425	0
305	1504	1.1886	3.5457	0
310	1505	1.1894	3.5510	0
315	1504	1.1886	3.5531	0
320	1505	1.1894	3.5584	0
