time[s] raw_val V   CHG Pin
985	1513	1.2027	0
990	1513	1.2027	0
995	1513	1.2027	0
1000	1514	1.2035	0
1005	1513	1.2027	0
1010	1513	1.2027	0
1015	1513	1.2027	0
1020	1513	1.2027	0
1025	1513	1.2027	0
1030	1513	1.2027	0
1035	1513	1.2027	0
1040	1513	1.2027	0
1045	1514	1.2035	0
1050	1513	1.2027	0
1055	1513	1.2027	0
1060	1513	1.2027	0
1065	1512	1.2019	0
1070	1514	1.2035	0
1075	1512	1.2019	0
1080	1514	1.2035	0
1085	1513	1.2027	0
1090	1514	1.2035	0
1095	1514	1.2035	0
1100	1513	1.2027	0
1105	1511	1.2011	0
1110	1513	1.2027	0
1115	1514	1.2035	0
1120	1513	1.2027	0
1125	1513	1.2027	0
1130	1514	1.2035	0
1135	1514	1.2035	0
1140	1514	1.2035	0
1145	1513	1.2027	0
1150	1513	1.2027	0
1155	1512	1.2019	0
1160	1514	1.2035	0
1165	1512	1.2019	0
1170	1513	1.2027	0
1175	1514	1.2035	0
1180	1514	1.2035	0
1185	1512	1.2019	0
1190	1513	1.2027	0
1195	1513	1.2027	0
1200	1514	1.2035	0
1205	1514	1.2035	0
1210	1513	1.2027	0
1215	1514	1.2035	0
1220	1514	1.2035	0
1225	1512	1.2019	0
1230	1514	1.2035	0
1235	1514	1.2035	0
1240	1513	1.2027	0
1245	1513	1.2027	0
1250	1513	1.2027	0
1255	1513	1.2027	0
1260	1513	1.2027	0
1265	1513	1.2027	0
1270	1514	1.2035	0
1275	1514	1.2035	0
1280	1515	1.2043	0
1285	1514	1.2035	0
1290	1514	1.2035	0
1295	1513	1.2027	0
1300	1513	1.2027	0
1305	1513	1.2027	0
1310	1514	1.2035	0
1315	1512	1.2019	0
1320	1513	1.2027	0
1325	1514	1.2035	0
1330	1513	1.2027	0
1335	1513	1.2027	0
1340	1514	1.2035	0
1345	1513	1.2027	0
1350	1514	1.2035	0
1355	1512	1.2019	0
1360	1512	1.2019	0
1365	1513	1.2027	0
1370	1514	1.2035	0
1375	1513	1.2027	0
1380	1513	1.2027	0
1385	1512	1.2019	0
1390	1514	1.2035	0
1395	1513	1.2027	0
1400	1514	1.2035	0
1405	1514	1.2035	0
1410	1512	1.2019	0
1415	1513	1.2027	0
1420	1513	1.2027	0
1425	1513	1.2027	0
1430	1514	1.2035	0
1435	1512	1.2019	0
1440	1514	1.2035	0
1445	1512	1.2019	0
1450	1513	1.2027	0
1455	1513	1.2027	0
1460	1513	1.2027	0
1465	1513	1.2027	0
1470	1513	1.2027	0
1475	1513	1.2027	0
1480	1513	1.2027	0
1485	1514	1.2035	0
1490	1512	1.2019	0
1495	1514	1.2035	0
1500	1513	1.2027	0
1505	1512	1.2019	0
1510	1514	1.2035	0
1515	1512	1.2019	0
1520	1514	1.2035	0
1525	1513	1.2027	0
1530	1513	1.2027	0
1535	1513	1.2027	0
1540	1513	1.2027	0
1545	1513	1.2027	0
1550	1513	1.2027	0
1555	1512	1.2019	0
1560	1513	1.2027	0
1565	1513	1.2027	0
1570	1513	1.2027	0
1575	1513	1.2027	0
1580	1513	1.2027	0
1585	1515	1.2043	0
1590	1513	1.2027	0
1595	1513	1.2027	0
1600	1514	1.2035	0
1605	1514	1.2035	0
1610	1512	1.2019	0
1615	1513	1.2027	0
1620	1514	1.2035	0
1625	1514	1.2035	0
1630	1514	1.2035	0
1635	1514	1.2035	0
1640	1513	1.2027	0
1645	1513	1.2027	0
1650	1514	1.2035	0
1655	1513	1.2027	0
1660	1513	1.2027	0
1665	1513	1.2027	0
1670	1513	1.2027	0
1675	1513	1.2027	0
1680	1513	1.2027	0
1685	1514	1.2035	0
1690	1514	1.2035	0
1695	1513	1.2027	0
1700	1513	1.2027	0
1705	1513	1.2027	0
1710	1514	1.2035	0
1715	1512	1.2019	0
1720	1513	1.2027	0
1725	1513	1.2027	0
1730	1513	1.2027	0
1735	1514	1.2035	0
1740	1512	1.2019	0
1745	1513	1.2027	0
1750	1513	1.2027	0
1755	1513	1.2027	0
1760	1514	1.2035	0
1765	1513	1.2027	0
1770	1513	1.2027	0
1775	1513	1.2027	0
1780	1512	1.2019	0
1785	1514	1.2035	0
1790	1513	1.2027	0
1795	1513	1.2027	0
1800	1514	1.2035	0
1805	1513	1.2027	0
1810	1512	1.2019	0
1815	1513	1.2027	0
1820	1514	1.2035	0
1825	1513	1.2027	0
1830	1514	1.2035	0
1835	1513	1.2027	0
1840	1513	1.2027	0
1845	1514	1.2035	0
1850	1514	1.2035	0
1855	1513	1.2027	0
1860	1513	1.2027	0
1865	1513	1.2027	0
1870	1514	1.2035	0
1875	1512	1.2019	0
1880	1513	1.2027	0
1885	1513	1.2027	0
1890	1513	1.2027	0
1895	1513	1.2027	0
1900	1513	1.2027	0
1905	1514	1.2035	0
1910	1514	1.2035	0
1915	1513	1.2027	0
1920	1513	1.2027	0
1925	1513	1.2027	0
1930	1514	1.2035	0
1935	1513	1.2027	0
1940	1513	1.2027	0
1945	1512	1.2019	0
1950	1514	1.2035	0
1955	1514	1.2035	0
1960	1513	1.2027	0
1965	1514	1.2035	0
1970	1514	1.2035	0
1975	1513	1.2027	0
1980	1512	1.2019	0
1985	1514	1.2035	0
1990	1514	1.2035	0
1995	1513	1.2027	0
2000	1513	1.2027	0
2005	1513	1.2027	0
2010	1513	1.2027	0
2015	1513	1.2027	0
2020	1514	1.2035	0
2025	1513	1.2027	0
2030	1513	1.2027	0
2035	1514	1.2035	0
2040	1513	1.2027	0
2045	1513	1.2027	0
2050	1513	1.2027	0
2055	1514	1.2035	0
2060	1515	1.2043	0
2065	1513	1.2027	0
2070	1514	1.2035	0
2075	1514	1.2035	0
2080	1514	1.2035	0
2085	1514	1.2035	0
2090	1513	1.2027	0
2095	1513	1.2027	0
2100	1514	1.2035	0
2105	1514	1.2035	0
2110	1513	1.2027	0
2115	1513	1.2027	0
2120	1514	1.2035	0
2125	1513	1.2027	0
2130	1514	1.2035	0
2135	1513	1.2027	0
2140	1513	1.2027	0
2145	1513	1.2027	0
2150	1514	1.2035	0
2155	1513	1.2027	0
2160	1514	1.2035	0
2165	1514	1.2035	0
2170	1513	1.2027	0
2175	1513	1.2027	0
2180	1513	1.2027	0
2185	1514	1.2035	0
2190	1514	1.2035	0
2195	1513	1.2027	0
2200	1513	1.2027	0
2205	1514	1.2035	0
2210	1514	1.2035	0
2215	1514	1.2035	0
2220	1513	1.2027	0
2225	1513	1.2027	0
2230	1514	1.2035	0
2235	1512	1.2019	0
2240	1513	1.2027	0
2245	1513	1.2027	0
2250	1514	1.2035	0
2255	1515	1.2043	0
2260	1514	1.2035	0
2265	1514	1.2035	0
2270	1513	1.2027	0
2275	1514	1.2035	0
2280	1513	1.2027	0
2285	1512	1.2019	0
2290	1513	1.2027	0
2295	1513	1.2027	0
2300	1513	1.2027	0
2305	1514	1.2035	0
2310	1512	1.2019	0
2315	1513	1.2027	0
2320	1514	1.2035	0
2325	1514	1.2035	0
2330	1515	1.2043	0
2335	1513	1.2027	0
2340	1514	1.2035	0
2345	1514	1.2035	0
2350	1514	1.2035	0
2355	1513	1.2027	0
2360	1514	1.2035	0
2365	1513	1.2027	0
2370	1514	1.2035	0
2375	1513	1.2027	0
2380	1513	1.2027	0
2385	1514	1.2035	0
2390	1514	1.2035	0
2395	1513	1.2027	0
2400	1513	1.2027	0
2405	1514	1.2035	0
2410	1513	1.2027	0
2415	1513	1.2027	0
2420	1513	1.2027	0
2425	1514	1.2035	0
2430	1514	1.2035	0
2435	1512	1.2019	0
2440	1514	1.2035	0
2445	1512	1.2019	0
2450	1513	1.2027	0
2455	1514	1.2035	0
2460	1513	1.2027	0
2465	1514	1.2035	0
2470	1513	1.2027	0
2475	1514	1.2035	0
2480	1513	1.2027	0
2485	1513	1.2027	0
2490	1513	1.2027	0
2495	1513	1.2027	0
2500	1512	1.2019	0
2505	1513	1.2027	0
2510	1514	1.2035	0
2515	1513	1.2027	0
2520	1513	1.2027	0
2525	1513	1.2027	0
2530	1514	1.2035	0
2535	1513	1.2027	0
2540	1514	1.2035	0
2545	1513	1.2027	0
2550	1514	1.2035	0
2555	1514	1.2035	0
2560	1514	1.2035	0
2565	1513	1.2027	0
2570	1514	1.2035	0
2575	1512	1.2019	0
2580	1514	1.2035	0
2585	1512	1.2019	0
2590	1514	1.2035	0
2595	1513	1.2027	0
2600	1513	1.2027	0
2605	1514	1.2035	0
2610	1515	1.2043	0
2615	1514	1.2035	0
2620	1513	1.2027	0
2625	1514	1.2035	0
2630	1513	1.2027	0
2635	1512	1.2019	0
2640	1513	1.2027	0
2645	1513	1.2027	0
2650	1513	1.2027	0
2655	1514	1.2035	0
2660	1514	1.2035	0
2665	1514	1.2035	0
2670	1514	1.2035	0
2675	1513	1.2027	0
2680	1513	1.2027	0
2685	1512	1.2019	0
2690	1514	1.2035	0
2695	1513	1.2027	0
2700	1513	1.2027	0
2705	1514	1.2035	0
2710	1513	1.2027	0
2715	1514	1.2035	0
2720	1514	1.2035	0
2725	1514	1.2035	0
2730	1514	1.2035	0
2735	1514	1.2035	0
2740	1513	1.2027	0
2745	1514	1.2035	0
2750	1514	1.2035	0
2755	1514	1.2035	0
2760	1513	1.2027	0
2765	1514	1.2035	0
2770	1513	1.2027	0
2775	1514	1.2035	0
2780	1513	1.2027	0
2785	1513	1.2027	0
2790	1514	1.2035	0
2795	1514	1.2035	0
2800	1514	1.2035	0
2805	1513	1.2027	0
2810	1513	1.2027	0
2815	1513	1.2027	0
2820	1513	1.2027	0
2825	1514	1.2035	0
2830	1514	1.2035	0
2835	1515	1.2043	0
2840	1514	1.2035	0
2845	1514	1.2035	0
2850	1513	1.2027	0
2855	1512	1.2019	0
2860	1512	1.2019	0
2865	1514	1.2035	0
2870	1513	1.2027	0
2875	1513	1.2027	0
2880	1513	1.2027	0
2885	1514	1.2035	0
2890	1512	1.2019	0
2895	1514	1.2035	0
2900	1514	1.2035	0
2905	1514	1.2035	0
2910	1514	1.2035	0
2915	1514	1.2035	0
2920	1514	1.2035	0
2925	1513	1.2027	0
2930	1514	1.2035	0
2935	1512	1.2019	0
2940	1514	1.2035	0
2945	1514	1.2035	0
2950	1514	1.2035	0
2955	1513	1.2027	0
2960	1513	1.2027	0
2965	1513	1.2027	0
2970	1513	1.2027	0
2975	1513	1.2027	0
2980	1514	1.2035	0
2985	1514	1.2035	0
2990	1514	1.2035	0
2995	1513	1.2027	0
3000	1514	1.2035	0
3005	1514	1.2035	0
3010	1513	1.2027	0
3015	1513	1.2027	0
3020	1514	1.2035	0
3025	1515	1.2043	0
3030	1514	1.2035	0
3035	1513	1.2027	0
3040	1514	1.2035	0
3045	1512	1.2019	0
3050	1514	1.2035	0
3055	1513	1.2027	0
3060	1514	1.2035	0
3065	1513	1.2027	0
3070	1514	1.2035	0
3075	1514	1.2035	0
3080	1513	1.2027	0
3085	1512	1.2019	0
3090	1514	1.2035	0
3095	1513	1.2027	0
3100	1514	1.2035	0
3105	1514	1.2035	0
3110	1513	1.2027	0
3115	1514	1.2035	0
3120	1513	1.2027	0
3125	1514	1.2035	0
3130	1514	1.2035	0
3135	1513	1.2027	0
3140	1514	1.2035	0
3145	1514	1.2035	0
3150	1515	1.2043	0
3155	1513	1.2027	0
3160	1513	1.2027	0
3165	1513	1.2027	0
3170	1515	1.2043	0
3175	1513	1.2027	0
3180	1514	1.2035	0
3185	1513	1.2027	0
3190	1514	1.2035	0
3195	1513	1.2027	0
3200	1514	1.2035	0
3205	1512	1.2019	0
3210	1514	1.2035	0
3215	1514	1.2035	0
3220	1513	1.2027	0
3225	1514	1.2035	0
3230	1513	1.2027	0
3235	1512	1.2019	0
3240	1513	1.2027	0
3245	1512	1.2019	0
3250	1514	1.2035	0
3255	1514	1.2035	0
3260	1515	1.2043	0
3265	1514	1.2035	0
3270	1513	1.2027	0
3275	1513	1.2027	0
3280	1513	1.2027	0
3285	1513	1.2027	0
3290	1514	1.2035	0
3295	1514	1.2035	0
3300	1514	1.2035	0
3305	1513	1.2027	0
3310	1514	1.2035	0
3315	1514	1.2035	0
3320	1513	1.2027	0
3325	1513	1.2027	0
3330	1512	1.2019	0
3335	1513	1.2027	0
3340	1513	1.2027	0
3345	1513	1.2027	0
3350	1515	1.2043	0
3355	1513	1.2027	0
3360	1513	1.2027	0
3365	1512	1.2019	0
3370	1514	1.2035	0
3375	1513	1.2027	0
3380	1514	1.2035	0
3385	1513	1.2027	0
3390	1514	1.2035	0
3395	1513	1.2027	0
3400	1513	1.2027	0
3405	1514	1.2035	0
3410	1513	1.2027	0
3415	1513	1.2027	0
3420	1513	1.2027	0
3425	1514	1.2035	0
3430	1513	1.2027	0
3435	1513	1.2027	0
3440	1513	1.2027	0
3445	1512	1.2019	0
3450	1514	1.2035	0
3455	1514	1.2035	0
3460	1514	1.2035	0
3465	1514	1.2035	0
3470	1514	1.2035	0
3475	1514	1.2035	0
3480	1513	1.2027	0
3485	1514	1.2035	0
3490	1514	1.2035	0
3495	1513	1.2027	0
3500	1514	1.2035	0
3505	1512	1.2019	0
3510	1514	1.2035	0
3515	1515	1.2043	0
3520	1514	1.2035	0
3525	1514	1.2035	0
3530	1514	1.2035	0
3535	1513	1.2027	0
3540	1513	1.2027	0
3545	1512	1.2019	0
3550	1514	1.2035	0
3555	1513	1.2027	0
3560	1513	1.2027	0
3565	1513	1.2027	0
3570	1513	1.2027	0
3575	1513	1.2027	0
3580	1514	1.2035	0
3585	1513	1.2027	0
3590	1514	1.2035	0
3595	1514	1.2035	0
3600	1514	1.2035	0
3605	1513	1.2027	0
3610	1514	1.2035	0
3615	1512	1.2019	0
3620	1513	1.2027	0
3625	1513	1.2027	0
3630	1514	1.2035	0
3635	1514	1.2035	0
3640	1514	1.2035	0
3645	1513	1.2027	0
3650	1513	1.2027	0
3655	1513	1.2027	0
3660	1513	1.2027	0
3665	1513	1.2027	0
3670	1514	1.2035	0
3675	1512	1.2019	0
3680	1513	1.2027	0
3685	1512	1.2019	0
3690	1513	1.2027	0
3695	1512	1.2019	0
3700	1514	1.2035	0
3705	1513	1.2027	0
3710	1513	1.2027	0
3715	1514	1.2035	0
3720	1513	1.2027	0
3725	1513	1.2027	0
3730	1514	1.2035	0
3735	1513	1.2027	0
3740	1514	1.2035	0
3745	1513	1.2027	0
3750	1513	1.2027	0
3755	1514	1.2035	0
3760	1513	1.2027	0
3765	1514	1.2035	0
3770	1514	1.2035	0
3775	1514	1.2035	0
3780	1514	1.2035	0
3785	1512	1.2019	0
3790	1514	1.2035	0
3795	1513	1.2027	0
3800	1513	1.2027	0
3805	1513	1.2027	0
3810	1515	1.2043	0
3815	1512	1.2019	0
3820	1513	1.2027	0
3825	1514	1.2035	0
3830	1514	1.2035	0
3835	1513	1.2027	0
3840	1513	1.2027	0
3845	1513	1.2027	0
3850	1513	1.2027	0
3855	1512	1.2019	0
3860	1513	1.2027	0
3865	1513	1.2027	0
3870	1514	1.2035	0
3875	1513	1.2027	0
3880	1514	1.2035	0
3885	1513	1.2027	0
3890	1514	1.2035	0
3895	1513	1.2027	0
3900	1513	1.2027	0
3905	1513	1.2027	0
3910	1513	1.2027	0
3915	1513	1.2027	0
3920	1514	1.2035	0
3925	1512	1.2019	0
3930	1513	1.2027	0
3935	1514	1.2035	0
3940	1513	1.2027	0
3945	1512	1.2019	0
3950	1514	1.2035	0
3955	1513	1.2027	0
3960	1514	1.2035	0
3965	1513	1.2027	0
3970	1514	1.2035	0
3975	1514	1.2035	0
3980	1513	1.2027	0
3985	1513	1.2027	0
3990	1513	1.2027	0
3995	1514	1.2035	0
4000	1513	1.2027	0
4005	1513	1.2027	0
4010	1514	1.2035	0
4015	1513	1.2027	0
4020	1513	1.2027	0
4025	1512	1.2019	0
4030	1513	1.2027	0
4035	1513	1.2027	0
4040	1514	1.2035	0
4045	1512	1.2019	0
4050	1513	1.2027	0
4055	1513	1.2027	0
4060	1514	1.2035	0
4065	1513	1.2027	0
4070	1513	1.2027	0
4075	1513	1.2027	0
4080	1513	1.2027	0
4085	1513	1.2027	0
4090	1513	1.2027	0
4095	1514	1.2035	0
4100	1513	1.2027	0
4105	1514	1.2035	0
4110	1513	1.2027	0
4115	1513	1.2027	0
4120	1514	1.2035	0
4125	1515	1.2043	0
4130	1514	1.2035	0
4135	1513	1.2027	0
4140	1512	1.2019	0
4145	1514	1.2035	0
4150	1514	1.2035	0
4155	1513	1.2027	0
4160	1515	1.2043	0
4165	1513	1.2027	0
4170	1513	1.2027	0
4175	1513	1.2027	0
4180	1513	1.2027	0
4185	1514	1.2035	0
4190	1512	1.2019	0
4195	1513	1.2027	0
4200	1513	1.2027	0
4205	1513	1.2027	0
4210	1513	1.2027	0
4215	1513	1.2027	0
4220	1514	1.2035	0
4225	1513	1.2027	0
4230	1514	1.2035	0
4235	1512	1.2019	0
4240	1514	1.2035	0
4245	1514	1.2035	0
4250	1513	1.2027	0
4255	1513	1.2027	0
4260	1512	1.2019	0
4265	1513	1.2027	0
4270	1512	1.2019	0
4275	1514	1.2035	0
4280	1513	1.2027	0
4285	1513	1.2027	0
4290	1514	1.2035	0
4295	1513	1.2027	0
4300	1514	1.2035	0
4305	1514	1.2035	0
4310	1513	1.2027	0
4315	1513	1.2027	0
4320	1512	1.2019	0
4325	1515	1.2043	0
4330	1513	1.2027	0
4335	1513	1.2027	0
4340	1513	1.2027	0
4345	1513	1.2027	0
4350	1513	1.2027	0
4355	1513	1.2027	0
4360	1512	1.2019	0
4365	1513	1.2027	0
4370	1513	1.2027	0
4375	1512	1.2019	0
4380	1513	1.2027	0
4385	1513	1.2027	0
4390	1514	1.2035	0
4395	1513	1.2027	0
4400	1515	1.2043	0
4405	1513	1.2027	0
4410	1515	1.2043	0
4415	1513	1.2027	0
4420	1512	1.2019	0
4425	1514	1.2035	0
4430	1514	1.2035	0
4435	1514	1.2035	0
4440	1513	1.2027	0
4445	1513	1.2027	0
4450	1514	1.2035	0
4455	1512	1.2019	0
4460	1513	1.2027	0
4465	1513	1.2027	0
4470	1514	1.2035	0
4475	1513	1.2027	0
4480	1512	1.2019	0
4485	1513	1.2027	0
4490	1514	1.2035	0
4495	1512	1.2019	0
4500	1513	1.2027	0
4505	1512	1.2019	0
4510	1514	1.2035	0
4515	1513	1.2027	0
4520	1514	1.2035	0
4525	1513	1.2027	0
4530	1511	1.2011	0
4535	1513	1.2027	0
4540	1513	1.2027	0
4545	1514	1.2035	0
4550	1513	1.2027	0
4555	1514	1.2035	0
4560	1514	1.2035	0
4565	1512	1.2019	0
4570	1513	1.2027	0
4575	1513	1.2027	0
4580	1514	1.2035	0
4585	1513	1.2027	0
4590	1514	1.2035	0
4595	1513	1.2027	0
4600	1514	1.2035	0
4605	1515	1.2043	0
4610	1514	1.2035	0
4615	1513	1.2027	0
4620	1514	1.2035	0
4625	1513	1.2027	0
4630	1514	1.2035	0
4635	1512	1.2019	0
4640	1513	1.2027	0
4645	1513	1.2027	0
4650	1514	1.2035	0
4655	1513	1.2027	0
4660	1512	1.2019	0
4665	1513	1.2027	0
4670	1513	1.2027	0
4675	1513	1.2027	0
4680	1513	1.2027	0
4685	1514	1.2035	0
4690	1513	1.2027	0
4695	1513	1.2027	0
4700	1514	1.2035	0
4705	1513	1.2027	0
4710	1514	1.2035	0
4715	1512	1.2019	0
4720	1513	1.2027	0
4725	1513	1.2027	0
4730	1513	1.2027	0
4735	1513	1.2027	0
4740	1513	1.2027	0
4745	1513	1.2027	0
4750	1514	1.2035	0
4755	1513	1.2027	0
4760	1513	1.2027	0
4765	1513	1.2027	0
4770	1513	1.2027	0
4775	1513	1.2027	0
4780	1513	1.2027	0
4785	1512	1.2019	0
4790	1513	1.2027	0
4795	1512	1.2019	0
4800	1514	1.2035	0
4805	1514	1.2035	0
4810	1513	1.2027	0
4815	1513	1.2027	0
4820	1513	1.2027	0
4825	1513	1.2027	0
4830	1514	1.2035	0
4835	1513	1.2027	0
4840	1514	1.2035	0
4845	1513	1.2027	0
4850	1512	1.2019	0
4855	1512	1.2019	0
4860	1514	1.2035	0
4865	1513	1.2027	0
4870	1514	1.2035	0
4875	1514	1.2035	0
4880	1514	1.2035	0
4885	1514	1.2035	0
4890	1513	1.2027	0
4895	1513	1.2027	0
4900	1513	1.2027	0
4905	1512	1.2019	0
4910	1514	1.2035	0
4915	1513	1.2027	0
4920	1513	1.2027	0
4925	1513	1.2027	0
4930	1514	1.2035	0
4935	1513	1.2027	0
4940	1513	1.2027	0
4945	1513	1.2027	0
4950	1513	1.2027	0
4955	1513	1.2027	0
4960	1514	1.2035	0
4965	1513	1.2027	0
4970	1513	1.2027	0
4975	1512	1.2019	0
4980	1512	1.2019	0
4985	1513	1.2027	0
4990	1512	1.2019	0
4995	1513	1.2027	0
5000	1513	1.2027	0
5005	1513	1.2027	0
5010	1513	1.2027	0
5015	1512	1.2019	0
5020	1514	1.2035	0
5025	1512	1.2019	0
5030	1513	1.2027	0
5035	1513	1.2027	0
5040	1513	1.2027	0
5045	1512	1.2019	0
5050	1514	1.2035	0
5055	1514	1.2035	0
5060	1514	1.2035	0
5065	1512	1.2019	0
5070	1513	1.2027	0
5075	1512	1.2019	0
5080	1513	1.2027	0
5085	1512	1.2019	0
5090	1513	1.2027	0
5095	1514	1.2035	0
5100	1513	1.2027	0
5105	1512	1.2019	0
5110	1514	1.2035	0
5115	1514	1.2035	0
5120	1514	1.2035	0
5125	1513	1.2027	0
5130	1513	1.2027	0
5135	1513	1.2027	0
5140	1514	1.2035	0
5145	1511	1.2011	0
5150	1514	1.2035	0
5155	1513	1.2027	0
5160	1513	1.2027	0
5165	1513	1.2027	0
5170	1513	1.2027	0
5175	1513	1.2027	0
5180	1513	1.2027	0
5185	1514	1.2035	0
5190	1513	1.2027	0
5195	1514	1.2035	0
5200	1513	1.2027	0
5205	1513	1.2027	0
5210	1514	1.2035	0
5215	1514	1.2035	0
5220	1513	1.2027	0
5225	1514	1.2035	0
5230	1513	1.2027	0
5235	1512	1.2019	0
5240	1512	1.2019	0
5245	1512	1.2019	0
5250	1513	1.2027	0
5255	1513	1.2027	0
5260	1513	1.2027	0
5265	1513	1.2027	0
5270	1513	1.2027	0
5275	1513	1.2027	0
5280	1514	1.2035	0
5285	1511	1.2011	0
5290	1513	1.2027	0
5295	1514	1.2035	0
5300	1513	1.2027	0
5305	1512	1.2019	0
5310	1513	1.2027	0
5315	1513	1.2027	0
5320	1512	1.2019	0
5325	1512	1.2019	0
5330	1514	1.2035	0
5335	1513	1.2027	0
5340	1513	1.2027	0
5345	1512	1.2019	0
5350	1514	1.2035	0
5355	1514	1.2035	0
5360	1513	1.2027	0
5365	1512	1.2019	0
5370	1513	1.2027	0
5375	1514	1.2035	0
5380	1513	1.2027	0
5385	1513	1.2027	0
5390	1511	1.2011	0
5395	1512	1.2019	0
5400	1513	1.2027	0
5405	1513	1.2027	0
5410	1513	1.2027	0
5415	1513	1.2027	0
5420	1512	1.2019	0
5425	1512	1.2019	0
5430	1514	1.2035	0
5435	1512	1.2019	0
5440	1513	1.2027	0
5445	1512	1.2019	0
5450	1513	1.2027	0
5455	1513	1.2027	0
