time[s] raw_val V   CHG Pin
780	340	0.2703	0
785	338	0.2687	0
790	338	0.2687	0
795	336	0.2671	0
800	335	0.2663	0
805	334	0.2655	0
810	332	0.2639	0
815	332	0.2639	0
820	330	0.2623	0
825	328	0.2607	0
830	329	0.2615	0
835	330	0.2623	0
840	326	0.2591	0
845	325	0.2583	0
850	325	0.2583	0
855	325	0.2583	0
860	323	0.2568	0
865	321	0.2552	0
870	319	0.2536	0
875	318	0.2528	0
880	319	0.2536	0
885	318	0.2528	0
890	317	0.2520	0
895	318	0.2528	0
900	314	0.2496	0
905	316	0.2512	0
910	313	0.2488	0
915	313	0.2488	0
920	312	0.2480	0
925	310	0.2464	0
930	310	0.2464	0
935	308	0.2448	0
940	307	0.2440	0
945	307	0.2440	0
950	306	0.2432	0
955	305	0.2425	0
960	304	0.2417	0
965	303	0.2409	0
970	303	0.2409	0
975	301	0.2393	0
980	300	0.2385	0
985	300	0.2385	0
990	299	0.2377	0
995	299	0.2377	0
1000	297	0.2361	0
1005	296	0.2353	0
1010	296	0.2353	0
1015	295	0.2345	0
1020	293	0.2329	0
1025	293	0.2329	0
1030	292	0.2321	0
1035	292	0.2321	0
1040	291	0.2313	0
1045	291	0.2313	0
1050	289	0.2297	0
1055	288	0.2289	0
1060	289	0.2297	0
1065	289	0.2297	0
1070	287	0.2281	0
1075	285	0.2266	0
1080	284	0.2258	0
1085	285	0.2266	0
1090	282	0.2242	0
1095	282	0.2242	0
1100	281	0.2234	0
1105	283	0.2250	0
1110	282	0.2242	0
1115	280	0.2226	0
1120	280	0.2226	0
1125	278	0.2210	0
1130	277	0.2202	0
1135	275	0.2186	0
1140	275	0.2186	0
1145	275	0.2186	0
1150	251	0.1995	1
1155	253	0.2011	1
1160	250	0.1987	1
1165	249	0.1979	1
1170	253	0.2011	1
1175	248	0.1971	1
1180	248	0.1971	1
1185	247	0.1963	1
1190	248	0.1971	1
1195	247	0.1963	1
1200	246	0.1956	1
1205	246	0.1956	1
1210	243	0.1932	1
1215	246	0.1956	1
1220	243	0.1932	1
1225	242	0.1924	1
1230	243	0.1932	1
1235	239	0.1900	1
1240	241	0.1916	1
1245	241	0.1916	1
1250	240	0.1908	1
1255	240	0.1908	1
1260	240	0.1908	1
1265	237	0.1884	1
1270	238	0.1892	1
1275	235	0.1868	1
1280	237	0.1884	1
1285	236	0.1876	1
1290	236	0.1876	1
1295	232	0.1844	1
1300	234	0.1860	1
1305	233	0.1852	1
1310	233	0.1852	1
1315	232	0.1844	1
1320	231	0.1836	1
1325	230	0.1828	1
1330	230	0.1828	1
1335	230	0.1828	1
1340	228	0.1812	1
1345	229	0.1820	1
1350	228	0.1812	1
1355	226	0.1797	1
1360	224	0.1781	1
1365	226	0.1797	1
1370	225	0.1789	1
1375	225	0.1789	1
1380	224	0.1781	1
1385	223	0.1773	1
1390	222	0.1765	1
1395	221	0.1757	1
1400	222	0.1765	1
1405	219	0.1741	1
1410	222	0.1765	1
1415	221	0.1757	1
1420	220	0.1749	1
1425	219	0.1741	1
1430	220	0.1749	1
1435	218	0.1733	1
1440	217	0.1725	1
1445	218	0.1733	1
1450	216	0.1717	1
1455	216	0.1717	1
1460	215	0.1709	1
1465	213	0.1693	1
1470	215	0.1709	1
1475	215	0.1709	1
1480	214	0.1701	1
1485	213	0.1693	1
1490	212	0.1685	1
1495	210	0.1669	1
1500	211	0.1677	1
1505	210	0.1669	1
1510	210	0.1669	1
1515	209	0.1661	1
1520	209	0.1661	1
1525	207	0.1645	1
1530	207	0.1645	1
1535	207	0.1645	1
1540	207	0.1645	1
1545	207	0.1645	1
1550	208	0.1653	1
1555	206	0.1638	1
1560	205	0.1630	1
1565	204	0.1622	1
1570	203	0.1614	1
1575	204	0.1622	1
1580	204	0.1622	1
1585	203	0.1614	1
1590	202	0.1606	1
1595	201	0.1598	1
1600	200	0.1590	1
1605	200	0.1590	1
1610	201	0.1598	1
1615	199	0.1582	1
1620	200	0.1590	1
1625	200	0.1590	1
1630	198	0.1574	1
1635	199	0.1582	1
1640	197	0.1566	1
1645	196	0.1558	1
1650	198	0.1574	1
1655	194	0.1542	1
1660	195	0.1550	1
1665	196	0.1558	1
1670	194	0.1542	1
1675	194	0.1542	1
1680	193	0.1534	1
1685	192	0.1526	1
1690	192	0.1526	1
1695	191	0.1518	1
1700	190	0.1510	1
1705	191	0.1518	1
1710	192	0.1526	1
1715	192	0.1526	1
1720	189	0.1502	1
1725	189	0.1502	1
1730	190	0.1510	1
1735	190	0.1510	1
1740	188	0.1494	1
1745	188	0.1494	1
1750	189	0.1502	1
1755	186	0.1479	1
1760	187	0.1487	1
1765	185	0.1471	1
1770	185	0.1471	1
1775	186	0.1479	1
1780	185	0.1471	1
1785	185	0.1471	1
1790	185	0.1471	1
1795	184	0.1463	1
1800	182	0.1447	1
1805	184	0.1463	1
1810	181	0.1439	1
1815	182	0.1447	1
1820	181	0.1439	1
1825	181	0.1439	1
1830	180	0.1431	1
1835	181	0.1439	1
1840	181	0.1439	1
1845	179	0.1423	1
1850	179	0.1423	1
1855	178	0.1415	1
1860	177	0.1407	1
1865	179	0.1423	1
1870	177	0.1407	1
1875	176	0.1399	1
1880	176	0.1399	1
1885	174	0.1383	1
1890	177	0.1407	1
1895	176	0.1399	1
1900	175	0.1391	1
1905	175	0.1391	1
1910	176	0.1399	1
1915	175	0.1391	1
1920	174	0.1383	1
1925	173	0.1375	1
1930	173	0.1375	1
1935	171	0.1359	1
1940	172	0.1367	1
1945	173	0.1375	1
1950	171	0.1359	1
1955	173	0.1375	1
1960	172	0.1367	1
1965	170	0.1351	1
1970	170	0.1351	1
1975	168	0.1335	1
1980	170	0.1351	1
1985	167	0.1328	1
1990	169	0.1343	1
1995	169	0.1343	1
2000	168	0.1335	1
2005	167	0.1328	1
2010	169	0.1343	1
2015	167	0.1328	1
2020	167	0.1328	1
2025	166	0.1320	1
2030	167	0.1328	1
2035	166	0.1320	1
2040	165	0.1312	1
2045	166	0.1320	1
2050	165	0.1312	1
2055	165	0.1312	1
2060	164	0.1304	1
2065	164	0.1304	1
2070	164	0.1304	1
2075	164	0.1304	1
2080	162	0.1288	1
2085	163	0.1296	1
2090	161	0.1280	1
2095	161	0.1280	1
2100	163	0.1296	1
2105	162	0.1288	1
2110	161	0.1280	1
2115	159	0.1264	1
2120	162	0.1288	1
2125	159	0.1264	1
2130	160	0.1272	1
2135	159	0.1264	1
2140	157	0.1248	1
2145	157	0.1248	1
