time[s] raw_val Vi  Vbat    CHG Pin
5	250	0.1976	2.7098	0
10	248	0.1960	2.7247	0
15	248	0.1960	2.7374	0
20	250	0.1976	2.7490	0
25	249	0.1968	2.7596	0
30	249	0.1968	2.7692	0
35	248	0.1960	2.7787	0
40	248	0.1960	2.7882	0
45	249	0.1968	2.7956	0
50	249	0.1968	2.8041	0
55	247	0.1952	2.8084	0
60	1506	1.1902	3.0096	0
65	1505	1.1894	3.0488	0
70	1505	1.1894	3.0838	0
75	1505	1.1894	3.1145	0
80	1505	1.1894	3.1410	0
85	1505	1.1894	3.1622	0
90	1504	1.1886	3.1834	0
95	1505	1.1894	3.2014	0
100	1504	1.1886	3.2183	0
105	1505	1.1894	3.2321	0
110	1505	1.1894	3.2469	0
115	1504	1.1886	3.2596	0
120	1506	1.1902	3.2734	0
125	1504	1.1886	3.2851	0
130	1505	1.1894	3.2967	0
135	1503	1.1878	3.3063	0
140	1505	1.1894	3.3190	0
145	1505	1.1894	3.3285	0
150	1504	1.1886	3.3370	0
155	1504	1.1886	3.3476	0
160	1504	1.1886	3.3561	0
165	1504	1.1886	3.3645	0
170	1505	1.1894	3.3730	0
175	1504	1.1886	3.3825	0
180	1503	1.1878	3.3900	0
185	1504	1.1886	3.3963	0
190	1504	1.1886	3.4048	0
195	1505	1.1894	3.4111	0
200	1504	1.1886	3.4196	0
205	1503	1.1878	3.4249	0
210	1504	1.1886	3.4313	0
215	1504	1.1886	3.4387	0
220	1505	1.1894	3.4461	0
225	1504	1.1886	3.4503	0
230	1504	1.1886	3.4577	0
235	1503	1.1878	3.4641	0
240	1505	1.1894	3.4683	0
245	1504	1.1886	3.4736	0
250	1504	1.1886	3.4779	0
255	1503	1.1878	3.4853	0
260	1503	1.1878	3.4895	0
265	1504	1.1886	3.4948	0
270	1503	1.1878	3.5001	0
275	1504	1.1886	3.5044	0
280	1505	1.1894	3.5097	0
285	1504	1.1886	3.5139	0
290	1504	1.1886	3.5192	0
295	1505	1.1894	3.5224	0
300	1505	1.1894	3.5287	0
305	1504	1.1886	3.5330	0
310	1503	1.1878	3.5372	0
315	1504	1.1886	3.5404	0
320	1505	1.1894	3.5436	0
325	1504	1.1886	3.5499	0
330	1504	1.1886	3.5542	0
335	1505	1.1894	3.5573	0
340	1504	1.1886	3.5594	0
345	1503	1.1878	3.5637	0
350	1504	1.1886	3.5679	0
355	1503	1.1878	3.5711	0
360	1504	1.1886	3.5764	0
365	1504	1.1886	3.5796	0
370	1503	1.1878	3.5817	0
375	1503	1.1878	3.5859	0
380	1504	1.1886	3.5902	0
385	1504	1.1886	3.5933	0
390	1504	1.1886	3.5965	0
395	1504	1.1886	3.5997	0
400	1504	1.1886	3.6050	0
405	1504	1.1886	3.6071	0
410	1505	1.1894	3.6124	0
415	1505	1.1894	3.6135	0
420	1504	1.1886	3.6167	0
425	1504	1.1886	3.6188	0
430	1504	1.1886	3.6230	0
435	1505	1.1894	3.6251	0
440	1502	1.1870	3.6283	0
445	1505	1.1894	3.6315	0
450	1505	1.1894	3.6336	0
455	1504	1.1886	3.6357	0
460	1504	1.1886	3.6400	0
465	1502	1.1870	3.6421	0
470	1505	1.1894	3.6453	0
475	1504	1.1886	3.6506	0
480	1503	1.1878	3.6495	0
485	1504	1.1886	3.6527	0
490	1504	1.1886	3.6548	0
495	1505	1.1894	3.6580	0
500	1504	1.1886	3.6580	0
505	1503	1.1878	3.6611	0
510	1504	1.1886	3.6633	0
515	1503	1.1878	3.6633	0
520	1504	1.1886	3.6686	0
525	1504	1.1886	3.6696	0
530	1502	1.1870	3.6717	0
535	1503	1.1878	3.6717	0
540	1505	1.1894	3.6728	0
545	1503	1.1878	3.6760	0
550	1504	1.1886	3.6770	0
555	1504	1.1886	3.6770	0
560	1504	1.1886	3.6792	0
565	1505	1.1894	3.6792	0
570	1504	1.1886	3.6792	0
575	1503	1.1878	3.6802	0
580	1502	1.1870	3.6823	0
585	1505	1.1894	3.6813	0
590	1504	1.1886	3.6834	0
595	1504	1.1886	3.6834	0
600	1504	1.1886	3.6845	0
605	1503	1.1878	3.6834	0
610	1502	1.1870	3.6855	0
615	1503	1.1878	3.6855	0
620	1504	1.1886	3.6855	0
625	1504	1.1886	3.6866	0
630	1504	1.1886	3.6876	0
635	1504	1.1886	3.6866	0
640	1503	1.1878	3.6876	0
645	1505	1.1894	3.6855	0
650	1503	1.1878	3.6887	0
655	1502	1.1870	3.6876	0
660	1505	1.1894	3.6876	0
665	1504	1.1886	3.6876	0
670	1504	1.1886	3.6876	0
675	1503	1.1878	3.6887	0
680	1504	1.1886	3.6897	0
685	1504	1.1886	3.6919	0
690	1502	1.1870	3.6897	0
695	1503	1.1878	3.6908	0
700	1503	1.1878	3.6908	0
705	1503	1.1878	3.6908	0
710	1504	1.1886	3.6919	0
715	1504	1.1886	3.6919	0
720	1505	1.1894	3.6929	0
725	1505	1.1894	3.6940	0
730	1503	1.1878	3.6940	0
735	1503	1.1878	3.6940	0
740	1504	1.1886	3.6940	0
745	1504	1.1886	3.6940	0
750	1504	1.1886	3.6961	0
755	1505	1.1894	3.6950	0
760	1504	1.1886	3.6950	0
765	1502	1.1870	3.6940	0
770	1503	1.1878	3.6961	0
775	1502	1.1870	3.6982	0
780	1504	1.1886	3.6982	0
785	1503	1.1878	3.6972	0
790	1503	1.1878	3.6982	0
795	1503	1.1878	3.6993	0
800	1503	1.1878	3.6993	0
805	1504	1.1886	3.6993	0
810	1503	1.1878	3.7003	0
815	1502	1.1870	3.6993	0
820	1504	1.1886	3.7014	0
825	1503	1.1878	3.7003	0
830	1502	1.1870	3.7025	0
835	1504	1.1886	3.7025	0
840	1504	1.1886	3.7035	0
845	1504	1.1886	3.7025	0
850	1504	1.1886	3.7046	0
855	1503	1.1878	3.7025	0
860	1504	1.1886	3.7056	0
865	1503	1.1878	3.7046	0
870	1504	1.1886	3.7067	0
875	1504	1.1886	3.7067	0
880	1503	1.1878	3.7067	0
885	1503	1.1878	3.7078	0
890	1503	1.1878	3.7078	0
895	1503	1.1878	3.7078	0
900	1504	1.1886	3.7088	0
905	1504	1.1886	3.7088	0
910	1504	1.1886	3.7109	0
915	1504	1.1886	3.7109	0
920	1503	1.1878	3.7099	0
925	1503	1.1878	3.7109	0
930	1504	1.1886	3.7109	0
935	1504	1.1886	3.7120	0
940	1504	1.1886	3.7131	0
945	1505	1.1894	3.7109	0
950	1504	1.1886	3.7141	0
955	1503	1.1878	3.7131	0
960	1503	1.1878	3.7162	0
965	1504	1.1886	3.7141	0
970	1502	1.1870	3.7152	0
975	1503	1.1878	3.7173	0
980	1503	1.1878	3.7173	0
985	1502	1.1870	3.7162	0
990	1503	1.1878	3.7173	0
995	1503	1.1878	3.7184	0
1000	1503	1.1878	3.7194	0
1005	1504	1.1886	3.7194	0
1010	1505	1.1894	3.7205	0
1015	1504	1.1886	3.7184	0
1020	1503	1.1878	3.7205	0
1025	1503	1.1878	3.7215	0
1030	1503	1.1878	3.7226	0
1035	1504	1.1886	3.7236	0
1040	1502	1.1870	3.7236	0
1045	1504	1.1886	3.7236	0
1050	1503	1.1878	3.7247	0
1055	1504	1.1886	3.7236	0
1060	1504	1.1886	3.7258	0
1065	1502	1.1870	3.7258	0
1070	1503	1.1878	3.7247	0
1075	1503	1.1878	3.7247	0
1080	1502	1.1870	3.7268	0
1085	1503	1.1878	3.7279	0
1090	1502	1.1870	3.7279	0
1095	1502	1.1870	3.7289	0
1100	1504	1.1886	3.7289	0
1105	1503	1.1878	3.7289	0
1110	1503	1.1878	3.7311	0
1115	1503	1.1878	3.7289	0
1120	1503	1.1878	3.7311	0
1125	1503	1.1878	3.7311	0
1130	1503	1.1878	3.7311	0
1135	1504	1.1886	3.7342	0
1140	1503	1.1878	3.7342	0
1145	1503	1.1878	3.7332	0
1150	1503	1.1878	3.7353	0
1155	1503	1.1878	3.7353	0
1160	1504	1.1886	3.7364	0
1165	1503	1.1878	3.7374	0
1170	1503	1.1878	3.7385	0
1175	1503	1.1878	3.7385	0
1180	1504	1.1886	3.7385	0
1185	1503	1.1878	3.7385	0
1190	1503	1.1878	3.7395	0
1195	1504	1.1886	3.7417	0
1200	1504	1.1886	3.7406	0
1205	1504	1.1886	3.7417	0
1210	1503	1.1878	3.7406	0
1215	1504	1.1886	3.7427	0
